userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
"",2018-11-13,"","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,38.333333333333336,41.57142857142857,48.357142857142854,1,0,0,0,0
108,2018-10-22,DC-VA-MD-WV,F,235.37971558823534,235.37971558823534,235.37971558823534,235.37971558823534,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
128,2018-10-04,AK,M,332.26590285714286,332.26590285714286,332.26590285714286,332.26590285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
145,2018-11-28,PA,F,246.17322295081976,250.20239631559258,250.20239631559258,255.359276665259,1.0,2.5,2.5,1.5,0.0,6.0,6.0,4.25,-2.0,-2.0,-2.0,-1.5,1,0,0,0,0
155,2018-11-13,MA-NH,F,241.49802477272726,241.49802477272726,239.92666968366092,242.16117012244067,0.0,0.0,2.0,1.3333333333333333,4.0,4.0,9.0,7.666666666666667,0.0,0.0,-2.0,-2.3333333333333335,1,0,0,0,0
200025,2018-10-13,CA,M,258.76163918181817,248.00524584090914,248.00524584090914,248.00524584090914,0.0,2.0,2.0,2.0,6.0,4.5,4.5,4.5,-3.0,-2.5,-2.5,-2.5,1,0,0,0,0
300009,2018-10-20,MO-IL,F,257.9886625,274.29960553571425,254.65042613060223,252.05265264832775,0.0,0.0,0.0,0.5714285714285714,1.0,1.0,1.75,6.571428571428571,-1.0,-0.5,-0.75,-1.2857142857142858,1,0,0,0,0
300012,2018-10-26,FL,M,218.44479357142856,218.44479357142856,218.44479357142856,218.44479357142856,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
39,2018-10-10,CA,F,261.30077078125004,252.03254645089282,240.40664923853595,240.35692876155167,1.0,0.6666666666666666,0.2857142857142857,0.2,4.0,4.0,3.142857142857143,2.7,0.0,-1.3333333333333333,-1.0,-1.5,1,0,0,0,0
41,2018-11-17,NH,F,237.64236503144662,246.42207288853032,246.42207288853032,255.04839360710284,1.0,2.0,2.0,1.3333333333333333,2.0,4.5,4.5,5.666666666666667,-1.0,-1.5,-1.5,-1.0,1,0,0,0,0
54,2018-11-10,WA,F,252.1955948,254.17257954285714,206.09389861449722,230.90518224143412,0.0,0.5,2.2,1.8,2.0,5.5,4.6,4.9,0.0,0.0,-0.8,-1.4,1,0,0,0,0
56,2018-11-27,LA,M,225.04444461538463,237.65911023872684,233.4798603443364,235.77976169596354,3.0,2.5,2.0,1.2,1.0,2.0,1.3333333333333333,1.4,-2.0,-1.0,-1.0,-0.8,1,0,0,0,0
9,2018-11-23,MA-NH,M,247.18179518181816,247.18179518181816,247.61620314525885,253.13924742083827,1.0,1.0,1.4,1.6666666666666667,6.0,6.0,2.2,2.5555555555555554,-1.0,-1.0,-1.4,-1.7777777777777777,1,0,0,0,0
91,2018-10-24,CT,M,250.8901774418605,250.8901774418605,250.8901774418605,250.8901774418605,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
