userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
100015,2018-11-24,NC,F,237.4080150505051,237.4080150505051,237.4080150505051,237.4080150505051,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0
101,2018-10-05,CO,M,261.1378001204819,253.39144079188267,252.6040518032023,252.6040518032023,2.0,1.3333333333333333,0.8,0.8,6.0,2.6666666666666665,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
200004,2018-11-02,NC,M,245.79392991452988,249.49087557709962,254.77141673562187,251.29099403564848,2.0,2.5,1.25,1.2857142857142858,-2.0,0.5,1.75,1.2857142857142858,0.0,-0.5,-0.5,-0.2857142857142857,1,0,0,0,0
200023,2018-10-14,NY-NJ-PA,F,261.81044068965514,253.8789869183382,237.56780712385162,240.96693853756042,0.0,0.0,0.0,1.0,-1.0,0.3333333333333333,1.3333333333333333,2.090909090909091,-2.0,-1.0,-0.6666666666666666,-1.0,1,0,0,0,0
36,2018-10-07,MN-WI,F,256.5976131578947,256.5976131578947,242.6513446942356,242.6513446942356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.75,-0.75,1,0,0,0,0
39,2018-11-29,CA,F,243.16392545454545,249.24795122006353,240.0725021662307,244.32163062113264,0.0,0.0,0.0,0.07692307692307693,0.0,3.0,3.2857142857142856,3.230769230769231,-1.0,-1.0,-1.1428571428571428,-1.6923076923076923,1,0,0,0,0
41,2018-10-18,NH,F,238.94233314285708,244.28857663241442,244.28857663241442,244.28857663241442,0.0,3.0,3.0,3.0,8.0,6.0,6.0,6.0,0.0,-2.3333333333333335,-2.3333333333333335,-2.3333333333333335,1,0,0,0,0
51,2018-10-12,KY,M,250.54496442922365,244.84280923693237,239.8239393987883,245.14841318500004,3.0,2.0,1.3333333333333333,1.8,10.0,8.333333333333334,5.833333333333333,6.9,-4.0,-1.6666666666666667,-1.6666666666666667,-2.3,1,0,0,0,0
53,2018-11-07,MS,M,252.7266685507247,252.7266685507247,248.3395682627041,252.45169393946563,1.0,1.0,1.5,1.0,4.0,4.0,3.0,2.0,-1.0,-1.0,-1.0,-0.8,1,0,0,0,0
66,2018-10-29,CA,F,245.09603650000003,233.86860825000002,241.42368863234395,249.35736317301723,1.0,0.5,1.25,0.625,3.0,1.5,3.25,2.5,-1.0,-0.5,-1.0,-0.75,1,0,0,0,0
85,2018-11-29,CA,M,244.17120883928573,250.42599259936628,247.97586402220264,253.32765275235948,3.0,2.0,1.4,1.5555555555555556,6.0,5.0,5.0,5.888888888888889,0.0,-2.5,-2.4,-1.8888888888888888,1,0,0,0,0
88,2018-10-11,GA-AL,F,250.39284368421053,250.39284368421053,242.61336581140355,241.51577028251333,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,1.0,0.0,0.0,-0.3333333333333333,-0.6666666666666666,1,0,0,0,0
93,2018-11-28,PA-NJ,M,236.79001079365082,242.35727196450082,257.1504322120339,247.4965722943099,1.0,0.6666666666666666,0.4,0.2857142857142857,2.0,5.333333333333333,3.4,2.5714285714285716,-1.0,-2.0,-1.2,-0.8571428571428571,1,0,0,0,0
96,2018-11-08,NJ,F,250.7128381818181,252.31680099676893,250.6552512213355,248.20844747611292,1.0,1.0,1.8,1.8333333333333333,5.0,3.3333333333333335,5.4,5.5,-1.0,-1.0,-1.2,-1.3333333333333333,1,1,1,0,0
