userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
112,2018-11-08,IN,M,0.0,0.0,0.0,116.0797728125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0
122,2018-10-20,TN-MS-AR,F,240.69701666666668,219.17603666666668,219.17603666666668,217.80243111111113,1.0,0.5,0.5,0.3333333333333333,2.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0
131,2018-10-10,TN-VA,M,240.19328833333333,240.19328833333333,242.81859416666666,246.88608631211613,1.0,1.0,0.5,1.0,4.0,4.0,2.0,4.666666666666667,0.0,0.0,0.0,-0.6666666666666666,1,0,0,0,0
138,2018-10-14,NY-NJ-PA,M,246.9363014285714,280.21567971428567,280.21567971428567,268.70169147619043,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,-1.0,-0.5,-0.5,-0.3333333333333333,1,0,0,0,0
140,2018-10-07,KY-IN,F,262.37969359999994,247.109851855303,244.41138612742418,244.41138612742418,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,2.0,2.3333333333333335,3.0,3.0,0.0,-1.6666666666666667,-1.3333333333333333,-1.3333333333333333,1,0,0,0,0
15,2018-11-23,WV,M,243.34269033783778,243.34269033783778,243.34269033783778,251.77236706832534,2.0,2.0,2.0,0.75,6.0,6.0,6.0,2.75,-1.0,-1.0,-1.0,-0.5,1,0,0,0,0
200010,2018-10-10,UT-ID,F,256.5934884210525,262.89310600539807,262.89310600539807,257.76398113180386,0.0,0.0,0.0,0.0,4.0,3.5,3.5,1.6666666666666667,-4.0,-3.0,-3.0,-2.6666666666666665,1,0,0,0,0
300015,2018-11-30,TX,M,245.25185664999972,263.5958369120323,255.50232824264273,251.20867041323268,0.0,0.3333333333333333,0.16666666666666666,0.4,17.0,9.333333333333334,5.666666666666667,4.0,-5.0,-1.6666666666666667,-0.8333333333333334,-0.5,1,0,0,0,0
300016,2018-11-17,MN-WI,M,322.31347239999997,322.31347239999997,284.02684640325197,275.5970557782686,0.0,0.0,2.0,1.3333333333333333,6.0,6.0,8.0,7.0,-1.0,-1.0,-2.5,-1.6666666666666667,1,0,0,0,0
300017,2018-10-21,MI,F,227.67202195652172,239.96652215957948,251.4053036706694,252.1944887648434,0.0,1.0,0.6,0.5833333333333334,4.0,8.0,5.6,5.25,-1.0,-1.5,-0.8,-1.0833333333333333,1,0,0,0,0
300019,2018-10-10,CA,M,222.86974999999998,222.86974999999998,217.69846617647056,217.69846617647056,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,-0.5,1,0,0,0,0
55,2018-10-24,NV,M,313.41669,313.41669,304.30866277777784,285.01687141666673,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.25,-1.0,-1.0,-1.0,-0.75,1,0,0,0,0
75,2018-10-29,NY,F,247.31810201923082,244.22785823183762,247.31906422748523,250.4042518717841,1.0,0.5,0.5,0.4,6.0,5.0,4.0,3.6,-1.0,-0.5,-1.0,-0.8,1,0,0,0,0
85,2018-10-30,CA,M,296.5901014285714,270.9576213094676,255.33001453897214,253.98933201835519,0.0,1.6666666666666667,1.0,0.7272727272727273,3.0,5.0,4.166666666666667,2.727272727272727,0.0,-0.6666666666666666,-1.1666666666666667,-0.8181818181818182,1,0,0,0,0
92,2018-10-04,MA-NH,F,278.1724830769231,271.51757022282493,263.13420228250334,263.13420228250334,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,-2.0,-0.6666666666666666,-0.75,-0.75,1,0,0,0,0
92,2018-10-15,MA-NH,F,258.7044063636364,248.83275182375846,259.59254354676864,260.60297319486875,0.0,0.0,0.3333333333333333,0.25,3.0,2.0,2.3333333333333335,3.4166666666666665,0.0,-0.3333333333333333,-0.5,-0.5833333333333334,1,0,0,0,0
96,2018-10-30,NJ,F,235.97442874999984,235.97442874999984,235.97442874999984,241.2761645474137,2.0,2.0,2.0,1.5,6.0,6.0,6.0,4.5,-2.0,-2.0,-2.0,-2.0,1,0,0,0,0
