userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
"",2018-10-01,"","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,72.0,72.0,1,0,0,0,0
"",2018-11-22,"","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,53.0,45.0,45.5,1,0,0,0,0
100,2018-11-03,TX,M,266.35255500000005,268.3068036781609,254.14960532643673,250.66752100759433,0.0,0.0,0.4,0.5555555555555556,2.0,2.5,3.8,4.111111111111111,0.0,-0.5,-0.4,-0.7777777777777778,1,1,0,0,0
100007,2018-11-23,AR,F,255.1565027272727,255.1565027272727,255.1565027272727,228.88414636363635,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,1,0,0,1,1
100015,2018-10-03,NC,F,257.85881212500004,248.45082249932798,248.45082249932798,248.45082249932798,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,1,0,0,0,0
14,2018-10-09,NY,M,235.97063682926827,235.97063682926827,235.97063682926827,235.97063682926827,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
200021,2018-10-23,MI,F,238.15554,238.15554,242.00132096577627,253.53844083001883,0.0,0.0,1.6,1.4444444444444444,0.0,0.0,0.8,0.4444444444444444,0.0,0.0,-1.0,-0.7777777777777778,1,0,0,0,0
200025,2018-11-14,CA,M,0.0,0.0,0.0,184.00003729336044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,-0.25,1,0,0,0,0
25,2018-11-18,FL,F,252.0475492913387,244.31699576409034,280.97966722415043,271.45971563198253,0.0,0.0,0.0,0.5714285714285714,12.0,6.5,3.25,4.857142857142857,-3.0,-2.5,-1.25,-1.5714285714285714,1,0,0,0,0
37,2018-10-21,TX,M,249.85732132075466,244.7593920065312,245.91071119969416,245.91071119969416,1.0,0.5,0.75,0.75,2.0,0.5,1.75,1.75,0.0,0.0,-0.25,-0.25,1,0,0,0,0
38,2018-10-17,PA,M,224.76312692307692,224.76312692307692,219.2118416194332,219.2118416194332,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,1,0,0,0,0
67,2018-10-19,CA,M,231.66462,231.66462,231.66462,158.6476061048689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-0.3333333333333333,1,0,0,0,0
85,2018-11-21,CA,M,253.65948678321683,253.65948678321683,264.8062838867407,261.0525205114239,3.0,3.0,2.0,1.4,17.0,17.0,9.333333333333334,6.4,-4.0,-4.0,-1.3333333333333333,-1.4,1,0,0,0,0
96,2018-11-14,NJ,F,218.79514999999995,218.79514999999995,248.52070391774885,249.7322185254437,0.0,0.0,0.6666666666666666,1.4285714285714286,0.0,0.0,1.6666666666666667,3.857142857142857,0.0,0.0,-0.3333333333333333,-0.8571428571428571,1,0,0,0,0
