userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
"",2018-10-13,"","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,57.333333333333336,58.285714285714285,58.61538461538461,1,0,0,0,0
10,2018-11-16,MS,M,293.21532833333333,278.1628740027322,278.1628740027322,267.1972900758956,2.0,1.0,1.0,1.0,0.0,0.5,0.5,2.0,0.0,-1.0,-1.0,-1.3333333333333333,1,0,0,0,0
100014,2018-10-20,NY-NJ-PA,M,315.39487181818185,315.39487181818185,280.8414192662338,271.22728643185695,0.0,0.0,0.5,0.25,3.0,3.0,4.5,2.5,-1.0,-1.0,-1.5,-0.75,1,0,0,0,0
100015,2018-10-18,NC,F,249.83709000000005,248.6373716,245.77794469411765,231.09514102058824,1.0,0.5,0.3333333333333333,0.25,3.0,2.0,2.3333333333333335,2.0,-3.0,-2.0,-2.0,-1.75,0,0,0,0,0
106,2018-10-27,CA,F,241.12207188679247,242.04717649895184,240.17493011707367,240.17493011707367,0.0,0.5,0.5,0.5,3.0,2.5,4.0,4.0,0.0,-0.5,-1.5,-1.5,1,0,0,0,0
11,2018-10-15,RI-MA,F,261.7464848,252.79414205517241,252.32366629074986,254.52699055139573,0.0,0.0,0.3333333333333333,0.25,2.0,2.0,2.3333333333333335,1.75,-2.0,-2.0,-1.3333333333333333,-1.0,1,0,0,0,0
110,2018-11-01,IL-IN-WI,M,292.77995,292.77995,292.77995,292.77995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
113,2018-11-08,NC-SC,F,271.9367687096775,261.90646329423265,244.75993175214256,249.88131281865859,0.0,0.0,0.5,0.8333333333333334,3.0,3.0,3.0,2.5,0.0,-1.0,-0.75,-0.8333333333333334,1,0,0,0,0
136,2018-11-19,NC-SC,F,254.69632666666666,254.69632666666666,252.66729221491227,168.44486147660817,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,2.0,1.3333333333333333,-1.0,-1.0,-1.5,-1.0,1,0,0,0,0
200003,2018-11-23,IL-IN-WI,F,251.55002263157897,249.80667894205214,253.8493079613681,190.38698097102608,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6666666666666666,-0.5,-3.0,-2.5,-2.0,-1.5,1,0,0,0,0
200010,2018-10-17,UT-ID,F,247.96724675675674,247.96724675675674,247.96724675675674,257.91781958918426,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,-2.0,1,0,0,0,0
200023,2018-10-31,NY-NJ-PA,F,278.85233444444447,263.3608423269476,258.1178282705569,258.85241738653417,1.0,1.0,2.2857142857142856,1.7272727272727273,2.0,1.0,2.142857142857143,2.4545454545454546,0.0,0.0,-0.7142857142857143,-0.8181818181818182,1,0,0,0,0
29,2018-10-08,CA,M,252.69683396449713,248.4793916729702,254.42443066144443,254.13184805120366,0.0,0.0,0.0,0.0,9.0,7.5,3.8,3.1666666666666665,-1.0,-1.5,-0.8,-0.6666666666666666,1,0,0,0,0
300002,2018-10-22,CA,F,255.26246959459456,255.26246959459456,238.55457307253278,235.61530791257164,1.0,1.0,0.75,0.6,8.0,8.0,5.5,5.2,-1.0,-1.0,-1.0,-0.8,0,0,0,0,0
38,2018-11-23,PA,M,253.68019633187774,253.68019633187774,239.70989427704995,241.01507002775097,0.0,0.0,0.0,0.4,10.0,10.0,5.5,3.8,-2.0,-2.0,-1.0,-0.8,1,0,0,0,0
39,2018-10-23,CA,F,242.59204312000006,243.69870360520383,244.33990175006497,247.8529220148216,3.0,4.333333333333333,3.5714285714285716,2.642857142857143,2.0,9.666666666666666,10.285714285714286,9.142857142857142,-3.0,-3.6666666666666665,-2.7142857142857144,-2.4285714285714284,1,0,0,0,0
39,2018-10-28,CA,F,254.09700060060055,247.36009344653135,244.11773012375096,245.85700909053656,5.0,2.3333333333333335,3.0,2.7142857142857144,10.0,5.666666666666667,7.142857142857143,9.285714285714286,-6.0,-2.3333333333333335,-3.2857142857142856,-2.7857142857142856,1,0,0,0,0
41,2018-11-21,NH,F,247.5076515625,255.0926679510468,251.6244299260402,255.07053077907483,1.0,0.3333333333333333,1.0,0.8333333333333334,6.0,2.3333333333333335,3.2,4.0,-2.0,-1.0,-1.2,-1.0,1,0,0,0,0
7,2018-10-24,WA,M,261.32526125,261.32526125,236.83274312499998,237.49505630555555,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0
87,2018-10-18,IL-MO,M,272.9389500000001,257.21309225274723,253.21290849127436,247.10699352566303,0.0,0.0,0.0,0.0,-1.0,1.5,2.0,2.0,-1.0,-2.5,-1.8,-1.3,1,0,0,0,0
88,2018-10-14,GA-AL,F,205.1848533333333,227.54312955555554,234.16272351133043,238.02261010077387,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,-0.5,-0.5,-0.625,1,0,0,0,0
88,2018-11-24,GA-AL,F,252.4901264500001,252.4901264500001,252.4901264500001,249.96466535437912,4.0,4.0,4.0,1.0,7.0,7.0,7.0,2.25,-4.0,-4.0,-4.0,-1.5,1,0,0,0,0
9,2018-11-01,MA-NH,M,250.49470307086605,244.60747946701824,237.61386325410984,247.48536617141352,2.0,0.6666666666666666,1.0,0.5714285714285714,5.0,4.0,3.0,1.8571428571428572,-2.0,-1.0,-0.75,-0.5714285714285714,1,0,0,0,0
93,2018-11-21,PA-NJ,M,197.929345,197.929345,223.3619225,223.3619225,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0
