userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
100018,2018-10-15,TX,M,267.00435277777774,267.00435277777774,254.33988345679012,249.95692934156378,0.0,0.0,1.5,1.0,0.0,0.0,4.0,2.3333333333333335,-1.0,-1.0,-2.5,-2.0,1,0,0,0,0
109,2018-11-05,MO-IL,F,306.97750499999995,306.97750499999995,306.97750499999995,263.3011958545046,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,-1.0,1,0,0,0,0
148,2018-10-15,FL,M,249.73522108527123,249.73522108527123,246.29341487156103,241.84811084117075,0.0,0.0,0.0,0.0,7.0,7.0,2.6666666666666665,2.25,-3.0,-3.0,-1.3333333333333333,-1.0,1,0,0,0,0
17,2018-10-10,PA-NJ-DE-MD,F,255.25776445121974,245.0853799085367,248.48327725085244,240.02347842425044,3.0,1.5,1.0,0.75,4.0,3.5,3.0,2.25,-3.0,-2.0,-1.3333333333333333,-1.25,1,0,0,0,0
200019,2018-11-17,CA,M,250.70906315789475,250.70906315789475,250.70906315789475,235.21226380116957,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,-3.0,-3.0,-3.0,-1.5,1,0,0,0,0
300002,2018-11-14,CA,F,282.09922307692307,260.24470356776555,233.70750969621494,238.08447656328715,0.0,0.3333333333333333,0.2,0.42857142857142855,0.0,2.3333333333333335,2.0,3.5714285714285716,0.0,0.0,-0.2,-0.5714285714285714,1,0,0,0,0
300017,2018-10-02,MI,F,232.06485273809523,242.9183676653439,242.9183676653439,242.9183676653439,5.0,2.5,2.5,2.5,7.0,5.5,5.5,5.5,0.0,-0.5,-0.5,-0.5,1,0,0,0,0
300021,2018-11-26,NC,F,235.53952352941178,223.88118984994003,234.02907929652747,245.2107076483793,0.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,2.0,1.6666666666666667,4.333333333333333,5.181818181818182,0.0,-0.3333333333333333,-0.8333333333333334,-1.0909090909090908,1,0,0,0,0
33,2018-11-11,CT,M,245.9067821925135,249.69211688297008,249.69211688297008,249.69211688297008,1.0,1.5,1.5,1.5,12.0,11.5,11.5,11.5,-3.0,-3.0,-3.0,-3.0,1,0,0,0,0
4,2018-10-19,MD,M,222.20362874999998,248.17391437499998,248.83838114285714,240.58597992857142,0.0,0.0,0.0,0.0,-1.0,-0.5,-0.25,-0.16666666666666666,0.0,0.0,-0.25,-0.16666666666666666,1,0,0,0,0
52,2018-11-21,GA,F,245.84960039473685,245.84960039473685,252.5592771609456,249.03895078000124,3.0,3.0,2.0,1.75,5.0,5.0,3.6666666666666665,5.0,-1.0,-1.0,-1.6666666666666667,-1.5,1,0,0,0,0
6,2018-10-23,TX,M,241.6390473786408,246.51690456111533,243.6237261657436,252.6529759629889,2.0,1.5,1.6666666666666667,1.5,10.0,8.5,7.0,4.5,-1.0,-3.0,-2.3333333333333335,-2.5,1,0,0,0,0
60,2018-10-11,AZ,M,289.2158088,289.2158088,289.2158088,289.2158088,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0
