userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
100016,2018-10-26,MO-IL,M,242.51289857142856,242.51289857142856,242.51289857142856,242.51289857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
104,2018-10-12,MT,F,246.52011211538462,254.9069041826923,254.9069041826923,246.48470017976592,0.0,0.0,0.0,0.0,2.0,1.5,1.5,3.0,0.0,0.0,0.0,-0.3333333333333333,1,0,0,0,0
11,2018-11-27,RI-MA,F,243.57179125,243.57179125,243.57179125,247.22043217183537,0.0,0.0,0.0,1.3333333333333333,3.0,3.0,3.0,2.6666666666666665,0.0,0.0,0.0,-0.3333333333333333,1,0,0,0,0
124,2018-11-23,NJ,F,256.99632289473686,256.99632289473686,255.5497475723197,254.4708902577247,1.0,1.0,0.3333333333333333,1.25,2.0,2.0,0.6666666666666666,3.375,-1.0,-1.0,-1.3333333333333333,-1.625,1,0,0,0,0
137,2018-11-24,NY-NJ-PA,M,247.5423333333334,247.5423333333334,247.5423333333334,247.5423333333334,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0,1,0,0,0,0
152,2018-11-14,CA,M,0.0,0.0,170.84853234042552,208.6650998489908,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7142857142857144,0.0,0.0,0.0,0.0,1,0,0,0,0
200010,2018-10-08,UT-ID,F,269.19272358974365,269.19272358974365,258.3492274871795,258.3492274871795,0.0,0.0,0.0,0.0,3.0,3.0,0.5,0.5,-2.0,-2.0,-2.0,-2.0,1,0,0,0,0
300006,2018-11-16,CT,M,236.58795466666666,236.58795466666666,236.58795466666666,236.58795466666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
300017,2018-11-14,MI,F,247.56386154761904,170.48116074314575,211.3597367832162,230.4464017869549,0.0,0.0,0.0,0.5,8.0,4.333333333333333,4.0,6.416666666666667,0.0,0.0,-0.2,-0.25,1,0,0,0,0
300021,2018-10-18,NC,F,258.4791307843136,256.068643982899,251.4949246843137,246.1108670974192,0.0,0.0,1.0,0.7272727272727273,6.0,7.0,13.166666666666666,9.818181818181818,-1.0,-0.6666666666666666,-0.8333333333333334,-1.0,1,0,0,0,0
4,2018-11-17,MD,M,250.73865631147535,235.8621619057377,235.8621619057377,243.76606958491257,2.0,1.0,1.0,1.4285714285714286,7.0,3.5,3.5,5.0,-1.0,-1.0,-1.0,-1.4285714285714286,1,0,0,0,0
52,2018-11-02,GA,F,246.4814362921347,246.4814362921347,220.9034088502518,226.86623213768883,1.0,1.0,0.3333333333333333,0.25,11.0,11.0,4.0,3.0,-1.0,-1.0,-0.6666666666666666,-0.75,1,0,0,0,0
56,2018-10-11,LA,M,255.78253076923076,253.49224661749207,253.49224661749207,253.49224661749207,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0,0,0,0
62,2018-11-26,TX,M,235.26009766990285,235.26009766990285,235.26009766990285,235.26009766990285,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1,0,0,0,0
82,2018-11-25,MO-KS,F,261.73260750000003,261.73260750000003,252.97357907085558,253.83638463703787,1.0,1.0,2.0,1.8,0.0,0.0,2.5,3.6,0.0,0.0,-1.5,-1.2,1,0,0,0,0
88,2018-10-23,GA-AL,F,235.08417111111112,235.08417111111112,293.1590642094017,258.359446242825,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.6,0.0,0.0,0.0,-0.2,1,0,0,0,0
