userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
100,2018-11-29,TX,M,254.05091282051296,254.05091282051296,249.12526425470733,246.19308816412988,4.0,4.0,1.3333333333333333,1.2857142857142858,6.0,6.0,3.0,2.7142857142857144,-4.0,-4.0,-1.3333333333333333,-1.1428571428571428,1,0,0,0,0
100015,2018-11-10,NC,F,198.1122,226.45312203703702,230.29993298013898,230.95881078411117,0.0,0.0,0.5,0.4,1.0,0.5,1.5,1.2,0.0,0.0,-0.5,-0.4,1,0,0,0,1
132,2018-10-29,CO,F,244.00968631578962,244.00968631578962,244.00968631578962,247.82235475199215,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.3333333333333335,-4.0,-4.0,-4.0,-3.0,1,0,0,0,0
146,2018-11-28,SC-NC,M,242.67434894736843,269.1857750926644,261.09574858140303,261.09574858140303,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,-1.0,-0.75,-0.75,1,0,0,0,0
15,2018-10-07,WV,M,242.38601892857136,246.66350975205543,249.51012376988086,249.51012376988086,0.0,1.5,1.8,1.8,1.0,2.0,2.0,2.0,-1.0,-1.5,-1.4,-1.4,1,0,0,0,0
153,2018-11-14,NC,M,202.09587333333334,228.11594223634827,235.68226194753456,235.68226194753456,1.0,0.6666666666666666,2.0,2.0,0.0,2.6666666666666665,5.0,5.0,-1.0,-0.6666666666666666,-0.8333333333333334,-0.8333333333333334,1,0,0,0,0
200023,2018-11-30,NY-NJ-PA,F,247.72763240223478,239.69439805296926,244.72804707976562,224.7121986023436,2.0,1.0,0.3333333333333333,0.18181818181818182,2.0,1.5,0.8333333333333334,1.2727272727272727,-3.0,-1.5,-1.3333333333333333,-1.0909090909090908,1,0,0,0,0
300019,2018-10-21,CA,M,255.14025578947377,249.79417698858794,241.20301608763006,236.61969956572256,0.0,0.0,0.0,0.0,7.0,19.0,13.666666666666666,10.5,0.0,-0.5,-0.3333333333333333,-0.25,1,0,0,0,0
54,2018-10-05,WA,F,261.75547844262286,257.32322651860875,253.0084338618682,253.0084338618682,3.0,2.0,2.3333333333333335,2.3333333333333335,6.0,3.5,3.6666666666666665,3.6666666666666665,-1.0,-1.5,-2.0,-2.0,1,0,0,0,0
56,2018-11-08,LA,M,236.6282317829457,241.1622412760882,241.1622412760882,241.9283561112289,1.0,0.5,0.5,0.2,8.0,3.5,3.5,2.2,-1.0,-0.5,-0.5,-0.6,1,0,0,0,0
66,2018-11-16,CA,F,253.2724646753247,240.7279778932179,241.4159645074283,241.4159645074283,2.0,1.0,1.0,1.0,10.0,5.5,3.3333333333333335,3.3333333333333335,-3.0,-1.5,-1.0,-1.0,1,0,0,0,0
83,2018-10-10,AK,M,0.0,0.0,160.31829365079363,160.31829365079363,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0
92,2018-11-07,MA-NH,F,256.15099050632915,242.9445415995834,245.8313842325579,247.02801383078383,1.0,0.3333333333333333,2.0,2.272727272727273,6.0,2.3333333333333335,4.166666666666667,5.0,0.0,-1.3333333333333333,-1.6666666666666667,-2.3636363636363638,1,0,0,0,0
95,2018-10-10,AZ,F,238.24947188118796,249.22549424389572,241.3996513316438,243.40651464040522,5.0,2.3333333333333335,1.1666666666666667,1.1111111111111112,4.0,6.333333333333333,4.166666666666667,4.444444444444445,-3.0,-2.0,-1.1666666666666667,-1.0,1,0,0,0,0
