userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
114,2018-10-28,NV,M,248.107552948718,248.107552948718,250.6357920341255,247.71752747797507,1.0,1.0,1.0,0.75,5.0,5.0,4.0,3.0,-2.0,-2.0,-2.0,-1.75,1,0,0,0,0
114,2018-11-16,NV,M,228.3612691666666,239.59690391681525,239.59690391681525,268.102962549295,0.0,0.3333333333333333,0.3333333333333333,0.125,2.0,2.3333333333333335,2.3333333333333335,2.0,0.0,-0.6666666666666666,-0.6666666666666666,-0.375,1,0,0,0,0
20,2018-10-21,FL,F,245.13454370370366,254.1935769327914,246.27440971034633,237.3014561608782,0.0,1.3333333333333333,0.8,0.625,1.0,4.666666666666667,4.0,3.0,0.0,-3.3333333333333335,-2.2,-1.5,1,0,0,0,0
200004,2018-11-08,NC,M,241.08476391304345,241.08476391304345,228.42965022159922,241.00147684490776,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.8571428571428572,-1.0,-1.0,-0.75,-0.7142857142857143,1,0,0,0,0
200023,2018-11-27,NY-NJ-PA,F,239.3307804761905,247.71930004088506,249.11775913548755,234.48697949188468,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.1428571428571428,1.0833333333333333,-3.0,-1.3333333333333333,-1.2857142857142858,-1.0,1,0,0,0,0
200025,2018-10-17,CA,M,235.313179,117.6565895,182.83091767045457,182.83091767045457,0.0,0.0,1.0,1.0,-1.0,-0.5,2.0,2.0,-1.0,-0.5,-1.5,-1.5,1,0,0,0,0
28,2018-11-06,OH,F,240.15192666666667,246.9845306887052,247.0490998811094,252.2257606830721,3.0,3.5,2.5,2.2857142857142856,0.0,4.5,5.75,6.714285714285714,0.0,-2.0,-1.75,-2.2857142857142856,0,0,0,0,0
32,2018-10-03,AZ,M,263.25218359999997,263.25218359999997,263.25218359999997,263.25218359999997,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
52,2018-10-03,GA,F,256.25579619047625,237.48930309523814,237.48930309523814,237.48930309523814,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
53,2018-10-02,MS,M,177.21424,218.1274377777778,218.1274377777778,218.1274377777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1,0,0,0,0
57,2018-11-19,CA,M,229.83823243902432,229.83823243902432,229.83823243902432,229.83823243902432,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
85,2018-11-26,CA,M,247.74892,243.23217078947368,247.6675049390995,253.62182041925192,2.0,1.0,1.4,1.375,13.0,8.0,6.4,5.75,-5.0,-3.0,-2.4,-1.625,1,0,0,0,0
86,2018-11-28,FL,M,254.43519721311475,254.43519721311475,254.43519721311475,236.63458444270182,3.0,3.0,3.0,1.5,8.0,8.0,8.0,4.75,-2.0,-2.0,-2.0,-1.25,1,0,0,0,0
