userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
100001,2018-10-02,FL,F,260.55804855670107,266.38473872279496,266.38473872279496,266.38473872279496,1.0,0.5,0.5,0.5,6.0,3.0,3.0,3.0,-4.0,-3.5,-3.5,-3.5,0,0,0,0,0
115,2018-11-21,CA,F,240.90105846153844,240.90105846153844,240.90105846153844,247.79653504158003,0.0,0.0,0.0,0.0,6.0,6.0,6.0,3.5,0.0,0.0,0.0,-0.5,1,0,0,0,0
127,2018-10-02,TX,F,237.6445947572816,237.6445947572816,237.6445947572816,237.6445947572816,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1,0,0,0,0
129,2018-10-12,MI,M,249.37599865384618,249.37599865384618,255.0771867274159,204.0617493819327,3.0,3.0,1.75,1.4,1.0,1.0,-0.25,-0.2,-2.0,-2.0,-1.25,-1.0,1,0,0,0,0
13,2018-10-06,PA-NJ-DE-MD,F,238.182403125,234.0602268402778,235.38383345039682,235.38383345039682,0.0,0.0,0.0,0.0,0.0,-0.5,0.2,0.2,0.0,-0.5,-1.0,-1.0,1,0,0,0,0
146,2018-10-03,SC-NC,M,232.269750625,243.9055516918104,243.9055516918104,243.9055516918104,0.0,0.0,0.0,0.0,2.0,3.5,3.5,3.5,0.0,-0.5,-0.5,-0.5,1,0,0,0,0
150,2018-10-09,AZ,M,269.7588937500001,269.7588937500001,269.7588937500001,269.7588937500001,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0
152,2018-11-27,CA,M,279.1015875,263.4584324662162,248.1344215701391,224.300600237222,0.0,1.5,0.6,0.6,4.0,9.0,6.0,4.1,-2.0,-2.5,-1.4,-1.1,1,0,0,0,0
20,2018-10-18,FL,F,247.07313219780212,234.39565887667885,234.39565887667885,227.16618369773033,0.0,0.0,0.0,0.2,7.0,3.0,3.0,2.0,-1.0,-0.5,-0.5,-0.4,1,0,0,0,0
200004,2018-11-10,NC,M,255.50042035714287,248.29259213509317,225.1396714233954,242.81384478393716,2.0,1.5,1.0,1.125,-1.0,1.5,1.0,1.5,-1.0,-1.0,-0.6666666666666666,-0.75,1,0,0,0,0
