userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
114,2018-11-15,NV,M,256.3564884328359,245.21472129188962,254.5370500432638,273.7803473182419,1.0,0.5,0.3333333333333333,0.14285714285714285,4.0,2.5,4.666666666666667,2.0,-1.0,-1.0,-1.0,-0.42857142857142855,1,0,0,0,0
16,2018-11-21,NC,F,208.02131444444447,208.02131444444447,208.02131444444447,224.21597261695905,0.0,0.0,0.0,1.5,2.0,2.0,2.0,3.0,0.0,0.0,0.0,-0.5,1,0,0,0,0
200008,2018-10-11,NC-SC,F,245.0874235135135,244.90466856149044,237.07944481022437,251.25055916322384,0.0,2.0,3.0,2.25,0.0,4.0,1.6666666666666667,1.5,0.0,-2.0,-1.6666666666666667,-1.25,1,0,0,0,0
24,2018-10-04,AL,M,270.6426322222222,270.6426322222222,270.6426322222222,270.6426322222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
300001,2018-10-21,CO,F,244.5893494915254,244.5893494915254,122.2946747457627,204.52201122545068,0.0,0.0,0.0,0.3333333333333333,5.0,5.0,2.5,5.666666666666667,-1.0,-1.0,-0.5,-0.5,1,0,0,0,0
35,2018-11-03,DC-VA-MD-WV,F,255.77497596837947,263.5901170357561,263.5901170357561,252.09278163978152,5.0,1.6666666666666667,1.6666666666666667,0.8333333333333334,7.0,3.0,3.0,2.6666666666666665,-4.0,-1.6666666666666667,-1.6666666666666667,-1.5,1,0,0,0,0
6,2018-11-23,TX,M,251.3731734333334,259.2568334187944,251.9192246946552,251.27552960460278,4.0,3.0,2.3333333333333335,2.3333333333333335,16.0,9.5,7.0,6.0,-4.0,-2.5,-1.6666666666666667,-1.8333333333333333,1,0,0,0,0
64,2018-10-17,TX,M,268.59057,268.59057,268.59057,268.59057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
65,2018-11-02,NH,M,253.4638292957747,253.4638292957747,249.43432034837056,286.26310561686245,0.0,0.0,0.5,0.3333333333333333,2.0,2.0,4.5,3.6666666666666665,0.0,0.0,-0.5,-0.3333333333333333,1,0,0,0,0
95,2018-10-08,AZ,F,251.1172203626944,227.5908044670615,237.94207111123023,242.0141956278077,2.0,1.0,0.3333333333333333,0.7142857142857143,14.0,7.5,4.333333333333333,5.0,-2.0,-1.0,-0.5,-0.7142857142857143,1,0,0,0,0
95,2018-10-17,AZ,F,322.35579199999995,292.5914377777778,278.47308978288635,253.75746414872467,0.0,2.0,1.6666666666666667,1.3333333333333333,0.0,2.0,0.6666666666666666,3.0,0.0,-1.5,-1.0,-1.1111111111111112,1,0,0,0,0
98,2018-11-28,TX,M,265.9813365384615,265.9813365384615,254.8320672912371,253.23674156960092,0.0,0.0,1.25,2.111111111111111,4.0,4.0,1.5,6.111111111111111,-1.0,-1.0,-1.0,-1.7777777777777777,1,0,0,0,0
