userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
123,2018-11-19,FL,M,326.2577385714286,326.2577385714286,254.1605046031746,248.78239979853478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
127,2018-10-11,TX,F,234.63061529411766,234.63061529411766,257.7896590440156,253.76064618666874,0.0,0.0,0.25,0.6,1.0,1.0,0.5,1.6,0.0,0.0,-0.75,-0.6,1,0,0,0,0
131,2018-11-17,TN-VA,M,255.78635354838715,255.78635354838715,243.7803221025488,243.7803221025488,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,2.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,1,0,0,0,0
144,2018-11-30,AL,M,264.5611791666666,264.5611791666666,264.5611791666666,264.5611791666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
15,2018-10-08,WV,M,266.91399718120806,253.41367222843965,252.0882639527891,252.41076933843541,5.0,2.6666666666666665,2.2,2.3333333333333335,3.0,2.3333333333333335,2.8,2.1666666666666665,-2.0,-1.6666666666666667,-1.6,-1.5,1,0,0,0,0
16,2018-10-04,NC,F,242.93435398734184,242.93435398734184,242.93435398734184,242.93435398734184,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,-2.0,-2.0,-2.0,-2.0,1,0,0,0,0
200008,2018-11-15,NC-SC,F,248.54148320000002,255.06349375664334,252.5239051389111,250.24832735580975,1.0,1.0,0.75,0.8,0.0,-1.0,-0.75,0.6,0.0,-0.6666666666666666,-1.5,-1.6,1,0,0,0,0
200024,2018-10-24,KY,M,274.11453214285723,253.83836979409793,251.55276334868094,250.3637456007428,3.0,1.6666666666666667,1.0,0.5,1.0,3.3333333333333335,1.6,0.6,-2.0,-1.3333333333333333,-1.0,-0.7,0,0,0,0,0
300008,2018-11-13,TN,F,257.259360909091,257.259360909091,251.760697341338,253.7032904286768,0.0,0.0,0.0,0.0,2.0,2.0,3.0,7.75,0.0,0.0,-0.5,-0.75,1,0,0,0,0
300015,2018-10-22,TX,M,242.75237184210528,251.39892053870554,254.99992497022527,255.10260930854272,3.0,1.0,1.4,1.0,6.0,2.6666666666666665,3.2,4.75,-2.0,-1.0,-0.6,-0.625,1,0,0,0,0
300015,2018-11-12,TX,M,221.04617274509812,221.04617274509812,235.72358970485038,242.71675985524976,0.0,0.0,0.5,0.4444444444444444,4.0,4.0,5.0,3.7777777777777777,0.0,0.0,0.0,-0.2222222222222222,1,0,0,0,0
300017,2018-11-27,MI,F,248.52830765690388,258.3733150784519,260.9622373215769,248.98244182888482,1.0,0.5,0.4,0.18181818181818182,22.0,11.0,5.6,5.090909090909091,0.0,0.0,-0.2,-0.6363636363636364,1,0,0,0,0
300018,2018-10-22,IL-IN-WI,M,243.68920918367346,243.68920918367346,247.5396059387174,253.55479676957967,0.0,0.0,0.0,0.2,5.0,5.0,2.6666666666666665,2.2,-2.0,-2.0,-0.6666666666666666,-0.4,1,0,0,0,0
300018,2018-10-29,IL-IN-WI,M,213.341585,213.341585,236.18429321637427,241.0508558116642,0.0,0.0,0.5,0.2857142857142857,0.0,0.0,2.25,2.4285714285714284,0.0,0.0,0.0,-0.2857142857142857,1,0,0,0,0
33,2018-10-10,CT,M,252.8442559615385,252.8442559615385,252.8442559615385,259.45772909188037,1.0,1.0,1.0,0.5,6.0,6.0,6.0,3.5,-3.0,-3.0,-3.0,-1.5,1,0,0,0,0
6,2018-11-02,TX,M,252.13902142857134,255.71712966826055,237.54296811217372,240.1374896850329,1.0,1.5,1.6666666666666667,1.625,5.0,4.0,3.0,4.875,0.0,-1.0,-1.0,-2.25,1,0,0,0,0
83,2018-10-15,AK,M,244.17411461538464,268.1256878076923,178.75045853846154,203.4412513135531,0.0,0.0,0.0,0.0,2.0,1.5,1.0,0.8,-2.0,-1.0,-0.6666666666666666,-0.4,1,0,0,0,0
93,2018-11-16,PA-NJ,M,248.7945,248.7945,248.7945,253.86430435483868,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.5,1,0,0,0,0
