userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
100008,2018-10-13,CA,F,252.47491563636368,251.05943531818187,251.25157449783555,251.25157449783555,0.0,0.0,0.0,0.0,2.0,0.5,0.6666666666666666,0.6666666666666666,-2.0,-1.0,-0.6666666666666666,-0.6666666666666666,1,0,0,0,0
100012,2018-11-01,IL-IN-WI,M,251.55414754385967,251.55414754385967,234.12393259761683,236.27112970031567,1.0,1.0,0.25,0.6,0.0,0.0,1.0,1.4,0.0,0.0,-0.75,-0.8,0,0,0,0,0
100018,2018-10-24,TX,M,237.961995,237.961995,236.7375053125,246.82645446759258,0.0,0.0,0.0,0.0,2.0,2.0,1.5,1.0,0.0,0.0,-0.5,-0.6666666666666666,1,0,0,0,0
118,2018-10-12,NY-NJ-PA,F,255.88402755555543,251.46982454700847,251.93300893025028,248.2171374183517,0.0,0.0,0.0,0.0,4.0,3.0,3.25,3.1666666666666665,-1.0,-0.5,-0.25,-0.16666666666666666,1,0,0,0,0
14,2018-11-25,NY,M,243.74940802469138,243.74940802469138,237.48293673961842,243.12065534093603,1.0,1.0,0.5,1.0,7.0,7.0,3.5,3.25,-1.0,-1.0,-0.5,-0.5,1,0,0,0,0
150,2018-11-07,AZ,M,264.7901466666666,264.7901466666666,260.3121255555555,260.3121255555555,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
300011,2018-10-20,NY-NJ-PA,F,236.00589576388887,247.1994550694444,240.3975039733646,242.27281528780475,2.0,1.0,0.3333333333333333,0.18181818181818182,4.0,3.0,3.0,3.727272727272727,-1.0,-0.5,-0.3333333333333333,-0.45454545454545453,1,0,0,0,0
300017,2018-10-31,MI,F,223.9621036666667,153.17796622222224,199.73885168938014,222.35880973891935,0.0,0.0,0.16666666666666666,0.45454545454545453,2.0,0.6666666666666666,3.5,4.0,0.0,-0.3333333333333333,-0.8333333333333334,-1.0,1,0,0,0,0
300017,2018-11-03,MI,F,239.79105061728387,242.16355460658022,197.67076041440123,221.58089978950875,1.0,0.3333333333333333,0.16666666666666666,0.25,11.0,6.666666666666667,3.6666666666666665,3.75,0.0,-0.3333333333333333,-0.3333333333333333,-0.75,1,0,0,0,0
300025,2018-11-12,CA,M,210.25260749999998,210.25260749999998,210.25260749999998,245.11547676303852,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0
35,2018-10-11,DC-VA-MD-WV,F,247.4467841044775,252.76002570608492,259.16837930666236,259.88561340682253,0.0,0.0,0.0,0.0,4.0,1.5,2.0,1.5,-3.0,-2.0,-1.25,-1.1666666666666667,1,0,0,0,0
36,2018-10-26,MN-WI,F,247.229472,215.826756,215.826756,215.826756,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,-2.0,-1.0,-1.0,-1.0,1,0,0,0,0
41,2018-11-09,NH,F,272.3010350442478,272.3010350442478,272.3010350442478,269.3140208163366,0.0,0.0,0.0,0.3333333333333333,8.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,1,0,0,0,0
87,2018-10-11,IL-MO,M,265.54105500000003,259.598717361991,241.00107856005175,252.42707545604605,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.6666666666666667,0.0,-1.0,-0.8,-0.6666666666666666,1,0,0,0,0
96,2018-11-02,NJ,F,251.0208716088329,251.0208716088329,243.49765017941638,243.49765017941638,3.0,3.0,2.5,2.5,8.0,8.0,7.0,7.0,-1.0,-1.0,-1.5,-1.5,1,0,0,0,0
