userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
124,2018-10-03,NJ,F,251.9050293918918,250.39978730395026,250.39978730395026,250.39978730395026,3.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,4.0,4.0,4.0,4.0,-3.0,-1.3333333333333333,-1.3333333333333333,-1.3333333333333333,1,0,0,0,0
140,2018-11-05,KY-IN,F,263.0803036144578,263.0803036144578,244.32852215737893,243.54313083421331,5.0,5.0,2.4,1.8181818181818181,11.0,11.0,9.8,8.181818181818182,-3.0,-3.0,-2.6,-2.090909090909091,1,1,0,0,0
152,2018-11-22,CA,M,235.1295131034483,245.43354806115804,247.49268152499454,218.75112558078115,0.0,1.0,0.6,0.375,2.0,3.5,2.6,2.75,0.0,-0.5,-0.8,-0.5,1,0,0,0,0
200014,2018-11-28,MD-WV,M,256.06095740350884,253.41919438357255,253.41919438357255,253.41919438357255,0.0,0.0,0.0,0.0,12.0,6.5,6.5,6.5,-2.0,-2.0,-2.0,-2.0,1,0,0,0,0
200023,2018-11-13,NY-NJ-PA,F,260.226158,226.54126100000002,243.3220350846288,247.28454366072756,0.0,0.0,0.0,1.1818181818181819,1.0,0.5,2.4,2.4545454545454546,-1.0,-1.0,-3.0,-1.6363636363636365,1,0,0,0,0
300011,2018-11-20,NY-NJ-PA,F,0.0,137.44259593220346,222.9081708107385,236.92977611967407,0.0,0.5,0.5,0.6,0.0,-1.0,5.5,7.4,0.0,-0.5,-1.3333333333333333,-1.7,1,0,0,0,0
300023,2018-10-23,MA-NH,F,267.986484375,246.5563515353261,243.92570571912265,245.0298983398187,0.0,0.0,0.0,0.3333333333333333,1.0,1.5,5.2,5.833333333333333,0.0,0.0,-0.4,-0.6666666666666666,1,0,0,0,0
35,2018-11-15,DC-VA-MD-WV,F,232.3130158333333,241.52039531666674,241.99101033452388,218.60075694891984,0.0,0.0,0.0,0.75,1.0,2.5,2.0,2.375,0.0,-0.5,-0.75,-1.0,1,0,0,0,0
56,2018-10-17,LA,M,230.54851459459462,233.86027433433435,260.6209631928082,258.7371630473972,0.0,0.0,0.0,0.0,4.0,4.5,2.5,3.4,-1.0,-0.5,-0.25,-0.2,1,0,0,0,0
6,2018-11-15,TX,M,251.06538923809526,251.06538923809526,249.15532520932544,239.5454685658872,6.0,6.0,3.0,1.8333333333333333,7.0,7.0,7.0,6.5,-5.0,-5.0,-2.5,-1.5,1,0,0,0,0
87,2018-10-08,IL-MO,M,262.89214071428574,262.89214071428574,244.7122278864469,248.84125450307354,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.6,-0.5,1,0,0,0,0
88,2018-10-02,GA-AL,F,239.364772,237.91236299999997,237.91236299999997,237.91236299999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,1,0,0,0,0
