userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
10,2018-10-08,MS,M,253.83504999999994,253.83504999999994,253.83504999999994,253.83504999999994,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
101,2018-10-12,CO,M,231.36607500000002,238.8156175108608,245.39667745142833,249.00036462731532,0.0,2.6666666666666665,2.6,1.7,0.0,6.333333333333333,9.2,5.6,0.0,-2.3333333333333335,-3.4,-2.2,1,0,0,0,0
101,2018-10-13,CO,M,235.25697086206895,236.19668692545156,243.7067263532018,247.7509651941111,0.0,0.6666666666666666,2.1666666666666665,1.5454545454545454,3.0,3.6666666666666665,8.166666666666666,5.363636363636363,0.0,-0.6666666666666666,-2.8333333333333335,-2.0,1,0,0,0,0
115,2018-10-29,CA,F,238.70767272727278,238.70767272727278,245.86956377917375,245.86956377917375,0.0,0.0,0.0,0.0,2.0,2.0,1.6666666666666667,1.6666666666666667,-1.0,-1.0,-1.3333333333333333,-1.3333333333333333,1,0,0,0,0
136,2018-10-05,NC-SC,F,305.21859333333333,269.50154356666667,253.5157077111111,253.5157077111111,0.0,0.0,0.0,0.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,1,0,0,0,0
200008,2018-11-14,NC-SC,F,272.1524633846154,253.85137911854812,253.85137911854812,250.67503839476217,1.0,0.6666666666666666,0.6666666666666666,0.75,-3.0,-1.0,-1.0,0.75,-1.0,-2.0,-2.0,-2.0,1,0,0,0,0
200015,2018-10-21,CA,M,248.10724218181815,248.10724218181815,248.10724218181815,237.5633869402248,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.2,-1.0,-1.0,-1.0,-1.2,1,0,0,0,0
30,2018-11-10,CA,M,259.1437978048781,251.14738624618903,198.09837856129792,224.05787847746382,0.0,0.0,0.0,0.0,-2.0,0.5,0.8,1.3333333333333333,0.0,-1.0,-0.8,-1.0,1,0,0,0,0
300008,2018-10-17,TN,F,240.78449463414637,253.3744112456446,273.41075712672597,253.21818675501282,0.0,0.0,0.0,0.14285714285714285,4.0,2.5,1.6666666666666667,3.2857142857142856,-2.0,-2.0,-1.3333333333333333,-0.7142857142857143,1,0,0,0,0
300008,2018-10-30,TN,F,237.63981944444444,248.3578930876069,248.3578930876069,243.42164299995912,0.0,0.0,0.0,0.0,3.0,3.5,3.5,2.75,0.0,0.0,0.0,-0.75,1,0,0,0,0
300008,2018-11-19,TN,F,257.91801029411766,257.91801029411766,257.5886856016043,253.41176101241035,0.0,0.0,0.0,0.0,4.0,4.0,3.0,5.75,0.0,0.0,0.0,-0.25,1,0,0,0,0
300011,2018-10-13,NY-NJ-PA,F,234.50775000000002,240.312262899729,244.5231888651329,244.39871951033618,0.0,0.0,0.0,0.45454545454545453,12.0,6.0,4.6,8.909090909090908,-1.0,-0.6666666666666666,-0.6,-1.0909090909090908,1,0,0,0,0
300012,2018-10-05,FL,M,226.28656700000002,238.03164610869564,238.03164610869564,238.03164610869564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,1,0,0,0,0
300015,2018-10-20,TX,M,257.07373333333334,259.29219885611434,256.8116399871562,255.97320716936548,0.0,1.3333333333333333,1.0,0.8571428571428571,0.0,2.6666666666666665,3.75,5.0,0.0,0.0,-0.25,-0.5714285714285714,1,0,0,0,0
300018,2018-11-30,IL-IN-WI,M,234.680365,166.1646244017094,205.58796884683696,217.0445937635061,0.0,0.0,0.16666666666666666,0.125,2.0,1.0,3.3333333333333335,3.75,0.0,-0.3333333333333333,-1.1666666666666667,-0.875,1,0,0,0,0
300023,2018-11-10,MA-NH,F,225.001778,224.4876012727273,224.4876012727273,239.275169651948,0.0,0.0,0.0,0.2,2.0,2.5,2.5,2.6,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
34,2018-10-17,FL,M,235.81789263157896,235.81789263157896,250.47688256578948,246.223258377193,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,-0.5,-0.6666666666666666,1,0,0,0,0
51,2018-10-16,KY,M,272.58975052083343,254.06544576041668,248.53186384632608,246.56464542588014,1.0,2.0,2.0,1.4,3.0,2.5,6.0,5.6,-1.0,-0.5,-1.2,-1.7,1,1,1,1,1
