userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
"",2018-11-17,"","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,51.666666666666664,46.714285714285715,46.214285714285715,1,0,0,0,0
"",2018-11-21,"","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,58.333333333333336,50.857142857142854,46.57142857142857,1,0,0,0,0
102,2018-10-04,NY-NJ-PA,M,262.51984710526324,262.51984710526324,262.51984710526324,262.51984710526324,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
128,2018-11-02,AK,M,279.8566564,262.61206802378865,253.18945939929677,255.5475070051517,0.0,1.5,1.5,1.2,1.0,6.0,4.0,3.0,0.0,0.0,-0.5,-0.4,1,0,0,0,0
131,2018-11-01,TN-VA,M,237.07705952941174,237.07705952941174,240.11720953606655,250.26018152956908,2.0,2.0,1.0,0.7142857142857143,7.0,7.0,3.3333333333333335,2.4285714285714284,0.0,0.0,-1.3333333333333333,-1.1428571428571428,1,0,0,0,0
133,2018-10-15,CA,M,250.91138375000006,250.91138375000006,250.91138375000006,250.91138375000006,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,1,0,0,0,0
146,2018-10-26,SC-NC,M,284.399874,267.60548102298856,267.60548102298856,252.90959191451458,0.0,0.0,0.0,0.0,1.0,2.5,2.5,1.2,0.0,0.0,0.0,-0.2,1,0,0,0,0
20,2018-11-23,FL,F,233.22009220779216,233.22009220779216,247.1340656248196,247.86568613267127,1.0,1.0,0.3333333333333333,0.6666666666666666,8.0,8.0,3.3333333333333335,2.6666666666666665,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
25,2018-10-10,FL,F,259.59314837837843,259.59314837837843,259.59314837837843,248.72147153858677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,-1.0,-1.0,-0.5,1,0,0,0,0
300013,2018-10-09,NC-SC,M,278.807058,265.2354575365854,265.2354575365854,265.2354575365854,0.0,0.0,0.0,0.0,1.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,1,0,0,0,0
300015,2018-11-14,TX,M,244.38530721518995,232.71573998014404,234.82099033217727,241.87244372572064,0.0,0.0,0.0,0.3333333333333333,9.0,6.5,4.75,4.666666666666667,-2.0,-1.0,-0.5,-0.4444444444444444,1,0,0,0,0
