userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
127,2018-10-07,TX,F,329.1191844444445,282.4703864409723,267.528455879742,267.528455879742,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,2.0,2.0,0.0,-1.0,-0.6666666666666666,-0.6666666666666666,1,0,0,0,0
128,2018-10-15,AK,M,252.96444446428583,248.6460031412338,245.81174236082254,267.4252824849026,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.5,-1.0,-0.5,-0.3333333333333333,-0.25,1,0,0,0,0
148,2018-11-08,FL,M,252.35028206349222,252.35028206349222,252.35028206349222,252.35028206349222,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,-2.0,-2.0,-2.0,-2.0,1,0,0,0,0
200004,2018-10-05,NC,M,240.16607875,277.54148394696966,277.54148394696966,277.54148394696966,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0
300020,2018-11-13,GA,F,245.50465545454549,245.50465545454549,245.50465545454549,245.50465545454549,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
4,2018-10-20,MD,M,256.344364,239.27399637499997,250.33957771428572,242.83717765306122,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.4,-0.2857142857142857,0.0,0.0,-0.2,-0.14285714285714285,1,0,0,0,0
4,2018-11-26,MD,M,243.8793674390244,243.8793674390244,264.8786409070122,250.37040140637498,0.0,0.0,0.0,0.5,0.0,0.0,1.5,2.5,-1.0,-1.0,-0.5,-0.75,1,0,0,0,0
45,2018-11-26,GA,F,252.30195612903225,252.30195612903225,256.6133249080236,250.75022167798355,1.0,1.0,0.75,1.8333333333333333,1.0,1.0,4.0,3.5,0.0,0.0,-1.5,-1.5,1,0,0,0,0
9,2018-10-30,MA-NH,M,242.12852750000002,229.3807710576923,249.71013227470996,247.6867441174758,0.0,1.0,0.5,0.5,3.0,1.5,0.75,1.3333333333333333,0.0,0.0,-0.25,-0.16666666666666666,1,0,0,0,0
97,2018-10-10,CA,F,249.42788551020405,249.42788551020405,259.6318106717687,259.6318106717687,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,-2.0,-2.0,-1.0,-1.0,1,0,0,0,0
98,2018-11-22,TX,M,244.12164216494847,248.40816037064215,251.01451055255444,257.444249033316,2.0,2.3333333333333335,2.8,2.111111111111111,3.0,7.666666666666667,9.6,6.888888888888889,-1.0,-2.0,-2.2,-2.2222222222222223,1,0,0,0,0
