userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
"",2018-10-29,"","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,45.0,51.57142857142857,55.785714285714285,1,0,0,0,0
120,2018-10-01,OK,F,263.60355363636364,263.60355363636364,263.60355363636364,263.60355363636364,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0
138,2018-10-22,NY-NJ-PA,M,245.60010896551728,245.60010896551728,243.72461923431152,261.97014947429864,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.5,-1.0,-1.0,-1.0,-0.75,1,0,0,0,0
141,2018-11-12,UT,F,234.48259840579712,234.48259840579712,234.48259840579712,243.46481360420978,1.0,1.0,1.0,0.3333333333333333,2.0,2.0,2.0,3.0,-2.0,-2.0,-2.0,-1.6666666666666667,1,0,0,0,0
146,2018-10-01,SC-NC,M,255.54135275862075,255.54135275862075,255.54135275862075,255.54135275862075,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
152,2018-11-16,CA,M,249.13587333333336,124.56793666666668,174.61641777777777,212.4005835496711,0.0,0.0,0.0,0.0,1.0,0.5,1.3333333333333333,2.7142857142857144,-1.0,-0.5,-0.3333333333333333,-0.14285714285714285,1,0,0,0,0
16,2018-11-26,NC,F,294.386485,294.386485,242.95990905092594,242.32258948556287,0.0,0.0,0.0,0.75,0.0,0.0,1.3333333333333333,2.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
20,2018-10-22,FL,F,250.76051915942037,250.52327431738158,247.02209461852536,243.7327001183058,4.0,2.3333333333333335,1.3333333333333333,1.0,29.0,13.0,8.166666666666666,6.625,-2.0,-3.3333333333333335,-2.1666666666666665,-1.75,1,0,0,0,0
300008,2018-11-25,TN,F,247.51338784810125,247.51338784810125,252.71569907110944,254.2302530171033,1.0,1.0,0.5,0.3333333333333333,5.0,5.0,4.5,3.6666666666666665,-4.0,-4.0,-2.0,-1.3333333333333333,1,0,0,0,0
300011,2018-11-15,NY-NJ-PA,F,315.98519465116283,286.4904260755814,270.5235458046519,256.6660604416374,0.0,0.5,1.0,0.7272727272727273,4.0,4.5,7.75,6.363636363636363,-1.0,-1.0,-1.25,-1.5454545454545454,1,0,0,0,0
300015,2018-11-25,TX,M,239.2016502222222,247.9159333253968,251.4259760301587,242.54201016094405,0.0,0.0,0.6,0.375,1.0,2.0,1.8,2.875,0.0,0.0,0.0,-0.25,1,0,0,0,0
300017,2018-10-14,MI,F,234.25947033898308,238.69351252896573,252.75819240353914,250.12237413534197,1.0,0.6666666666666666,0.5714285714285714,0.8571428571428571,8.0,7.666666666666667,5.0,6.928571428571429,-1.0,-2.0,-1.2857142857142858,-1.3571428571428572,1,0,0,0,0
300021,2018-11-12,NC,F,243.1148909259259,243.1148909259259,240.10424133672336,245.98110130739727,0.0,0.0,0.4,0.5454545454545454,4.0,4.0,7.2,7.7272727272727275,0.0,0.0,-1.0,-0.9090909090909091,1,0,0,0,0
300025,2018-11-30,CA,M,245.27430924528318,240.65924678745296,240.65924678745296,239.03799509058973,1.0,0.3333333333333333,0.3333333333333333,0.25,6.0,9.0,9.0,6.75,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0
42,2018-11-03,VA,F,248.93158116564445,124.46579058282222,192.76738917298832,215.02238871698927,3.0,1.5,1.0,0.5555555555555556,6.0,3.0,3.2,2.7777777777777777,-2.0,-1.0,-0.8,-0.4444444444444444,1,0,0,0,0
50,2018-11-01,IA,F,225.39647571428563,225.39647571428563,241.56598896825392,241.56598896825392,0.0,0.0,0.0,0.0,7.0,7.0,4.5,4.5,-1.0,-1.0,-0.5,-0.5,1,0,0,0,0
59,2018-10-05,CO,M,256.956689375,159.90219807995496,183.2703341368893,183.2703341368893,2.0,0.6666666666666666,0.5,0.5,0.0,1.3333333333333333,0.75,0.75,-1.0,-0.6666666666666666,-0.75,-0.75,1,0,0,0,1
64,2018-11-03,TX,M,239.8913242857143,239.8913242857143,239.8913242857143,239.8913242857143,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1,0,0,0,0
65,2018-10-10,NH,M,242.5199004424779,252.97514022123892,249.71678711516225,262.0132859496057,2.0,1.0,0.4,0.2857142857142857,8.0,5.0,3.2,2.7142857142857144,-1.0,-0.5,-0.4,-0.2857142857142857,1,0,0,0,0
70,2018-10-16,MS,M,246.87043834586459,246.58476424646173,246.58476424646173,248.01827457546582,4.0,2.0,2.0,0.8,8.0,7.0,7.0,6.2,-1.0,-1.0,-1.0,-0.8,1,0,0,0,0
80,2018-10-17,CA,F,234.37538333333336,234.37538333333336,234.37538333333336,286.3628288888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-0.6666666666666666,1,0,0,0,0
