userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
100,2018-10-09,TX,M,255.398004351852,232.21121084259266,236.40821472532565,238.99266885718356,3.0,1.5,1.0,0.8,2.0,1.0,2.0,2.8,-2.0,-1.0,-0.75,-0.6,1,0,0,0,0
126,2018-10-25,NY-NJ-PA,M,250.31289701986768,250.31289701986768,249.5583076714728,249.62054296547078,4.0,4.0,2.0,1.0,16.0,16.0,11.25,6.875,-3.0,-3.0,-3.25,-2.25,1,0,0,0,0
13,2018-10-15,PA-NJ-DE-MD,F,226.01633358974354,249.66100179487177,249.66100179487177,246.7890417809611,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.8571428571428571,-1.0,-0.5,-0.5,-0.7142857142857143,1,0,0,0,0
131,2018-10-26,TN-VA,M,254.3781078787879,254.3781078787879,257.1112310031649,253.77742120874376,1.0,1.0,0.75,0.6666666666666666,2.0,2.0,2.25,2.3333333333333335,-3.0,-3.0,-1.5,-1.2222222222222223,1,0,0,0,0
18,2018-10-02,MO-KS,M,239.5520002040816,239.5520002040816,239.5520002040816,239.5520002040816,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,-2.0,-2.0,-2.0,-2.0,1,0,0,0,0
200015,2018-10-13,CA,M,235.57179043478268,236.2655725703325,234.92742312982642,232.5642151705278,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,-1.0,-1.0,-1.25,-1.0,1,0,0,0,0
200015,2018-10-31,CA,M,209.40362875,209.40362875,104.701814375,176.42376398295454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,1,0,0,0,1
25,2018-11-12,FL,F,240.57492736842104,240.57492736842104,254.2185669739242,254.2185669739242,0.0,0.0,1.0,1.0,0.0,0.0,5.25,5.25,0.0,0.0,-1.5,-1.5,1,0,0,0,0
300017,2018-10-08,MI,F,290.913941,268.9947935,252.7925642110603,252.91497900875177,0.0,0.0,1.1428571428571428,1.0,1.0,2.3333333333333335,8.428571428571429,7.875,-1.0,-0.3333333333333333,-1.4285714285714286,-1.375,1,0,0,0,0
300019,2018-11-29,CA,M,254.19015392405063,248.57566645066177,248.57566645066177,248.57566645066177,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,-2.0,-1.5,-1.5,-1.5,1,0,0,0,0
300021,2018-11-15,NC,F,338.49424071428575,275.5523376167872,260.4322220885909,252.35583152788232,0.0,0.3333333333333333,0.2,0.36363636363636365,1.0,7.333333333333333,5.6,6.363636363636363,0.0,-2.0,-1.2,-1.0909090909090908,1,0,0,0,0
45,2018-11-28,GA,F,236.09146127659574,243.89777263520932,252.39820581114978,247.98658648056212,2.0,1.3333333333333333,1.2,1.75,1.0,3.0,4.6,3.625,-1.0,-0.3333333333333333,-1.2,-1.25,1,0,0,0,0
52,2018-10-11,GA,F,231.19527615384615,231.19527615384615,231.19527615384615,235.9882555125512,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.25,0.0,0.0,0.0,-0.25,1,0,0,0,0
81,2018-11-19,PA-NJ-DE-MD,M,245.76019925000006,245.76019925000006,245.76019925000006,258.17408307769796,1.0,1.0,1.0,1.6666666666666667,3.0,3.0,3.0,4.5,-1.0,-1.0,-1.0,-0.6666666666666666,1,0,0,0,0
98,2018-10-04,TX,M,250.95433547945206,236.78469523972603,243.33380296405016,243.33380296405016,0.0,0.0,0.0,0.0,5.0,3.0,1.6666666666666667,1.6666666666666667,-1.0,-1.0,-0.6666666666666666,-0.6666666666666666,1,0,0,0,0
