userId,date,region,gender,mean_list_time_in_24_hours,mean_list_time_in_3_days,mean_list_time_in_7_days,mean_list_time_in_14_days,acc_canc_downg_in_24_hours,acc_canc_downg_in_3_days,acc_canc_downg_in_7_days,acc_canc_downg_in_14_days,thumbs_up_down_in_24_hours,thumbs_up_down_in_3_days,thumbs_up_down_in_7_days,thumbs_up_down_in_14_days,login_logout_in_24_hours,login_logout_in_3_days,login_logout_in_7_days,login_logout_in_14_days,churned_today,will_churn_in_1day,will_churn_in_3days,will_churn_in_7days,will_churn_in_14days
100021,2018-10-11,TX,M,238.9350575,238.9350575,238.9350575,238.9350575,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0
119,2018-11-25,NC-SC,F,227.07328777777775,227.07328777777775,227.07328777777775,222.781225,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,-0.5,1,0,0,0,0
131,2018-10-19,TN-VA,M,257.4028259649123,255.4126058216374,251.11037337320687,249.29085919989464,0.0,0.6666666666666666,0.6,0.6666666666666666,0.0,2.0,2.4,2.6666666666666665,-1.0,-1.0,-1.0,-0.8333333333333334,1,0,0,0,0
148,2018-10-06,FL,M,228.51219875,228.51219875,228.51219875,228.51219875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
200004,2018-10-04,NC,M,232.16494909090906,296.2291865454545,296.2291865454545,296.2291865454545,2.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
28,2018-10-04,OH,F,243.62424731182796,234.0687669892473,248.45017286462644,248.45017286462644,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-0.5,-0.6666666666666666,-0.6666666666666666,1,0,0,0,0
300006,2018-10-26,CT,M,236.2300772727273,236.2300772727273,236.2300772727273,236.2300772727273,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,-2.0,-2.0,-2.0,-2.0,1,0,0,0,0
300009,2018-10-23,MO-IL,F,242.896622293578,249.99300431883205,256.3047738084852,251.5949530195509,1.0,1.0,0.4,0.6666666666666666,13.0,13.5,6.0,8.11111111111111,0.0,-1.0,-0.6,-1.2222222222222223,1,0,0,0,0
300015,2018-10-09,TX,M,272.1034142857143,260.1090091428571,264.468376992674,258.3071133472437,1.0,1.0,0.6666666666666666,0.4,2.0,3.5,2.3333333333333335,3.8,-1.0,-1.5,-1.3333333333333333,-1.0,1,0,0,0,0
300015,2018-11-04,TX,M,253.05452478260872,243.75152524844722,245.92018157556936,239.78128456117395,0.0,0.0,0.2,0.8181818181818182,3.0,1.5,1.0,4.363636363636363,0.0,0.0,0.0,-1.1818181818181819,1,0,0,0,0
300018,2018-11-05,IL-IN-WI,M,252.34444421875003,252.34444421875003,281.95550753046894,259.0699003734216,0.0,0.0,0.25,0.375,4.0,4.0,3.25,2.75,-1.0,-1.0,-1.0,-0.5,1,0,0,0,0
